date,temp,humidity,precip,windspeed,district,year,datetimeEpoch
3/26/2021,26.4,88.3,11.169,7.2,Ampara,2021,
3/27/2021,26.4,84.3,11.022,10.4,Ampara,2021,
3/28/2021,26.9,80.6,0.259,9.9,Ampara,2021,
3/29/2021,27.2,80.7,0.158,10.4,Ampara,2021,
3/30/2021,28.8,81,0,13,Ampara,2021,
3/31/2021,29.2,78.6,0,12.6,Ampara,2021,
4/1/2021,28.7,81,0,12.2,Ampara,2021,
4/2/2021,28.7,81.6,0,9.7,Ampara,2021,
4/3/2021,28.1,83.1,0,11.9,Ampara,2021,
4/4/2021,28.3,80.6,0,13.7,Ampara,2021,
4/5/2021,28.4,79.9,0.3,12.6,Ampara,2021,
4/6/2021,27.7,79.6,0.2,10.4,Ampara,2021,
4/7/2021,28,75.4,0.2,9.7,Ampara,2021,
4/8/2021,28.2,77.4,2.994,9.7,Ampara,2021,
4/9/2021,28.3,78.7,0.237,11.2,Ampara,2021,
4/10/2021,27.9,78.4,0.774,9,Ampara,2021,
4/11/2021,27.9,79.8,4.328,11.2,Ampara,2021,
4/12/2021,28,79.1,0.048,11.9,Ampara,2021,
4/13/2021,27.4,82.4,2.836,11.5,Ampara,2021,
4/14/2021,26.9,85.1,36.542,11.9,Ampara,2021,
4/15/2021,26.9,85.6,2.814,11.5,Ampara,2021,
4/16/2021,27.9,81.9,3.112,11.5,Ampara,2021,
4/17/2021,28.2,81.6,1.9,11.2,Ampara,2021,
4/18/2021,28.5,80.2,0.9,11.8,Ampara,2021,
4/19/2021,28.9,78.4,0.4,9.9,Ampara,2021,
4/20/2021,28.7,79,0.032,9,Ampara,2021,
4/21/2021,28.8,76.4,0.2,8.6,Ampara,2021,
4/22/2021,29.1,77.6,1,10.1,Ampara,2021,
4/23/2021,29.1,77.4,0.5,10.8,Ampara,2021,
4/24/2021,28.9,74.6,0,10.8,Ampara,2021,
4/25/2021,29.3,74,0,11.5,Ampara,2021,
4/26/2021,29.3,74.9,6.223,13,Ampara,2021,
4/27/2021,29.1,76.6,3.467,13.7,Ampara,2021,
4/28/2021,29.6,75.1,1.1,13.3,Ampara,2021,
4/29/2021,28.8,79.4,2.049,10.8,Ampara,2021,
4/30/2021,28.7,79,0.232,10.4,Ampara,2021,
5/1/2021,28.2,82.7,7.708,11.4,Ampara,2021,
5/2/2021,28,82.3,25.819,9.7,Ampara,2021,
5/3/2021,27.4,82.5,10.443,8.3,Ampara,2021,
5/4/2021,28.1,82.1,1.5,11.2,Ampara,2021,
5/5/2021,28.2,81.9,0.888,10.1,Ampara,2021,
5/6/2021,27.4,86.6,19.243,9.7,Ampara,2021,
5/7/2021,27.9,84,9.602,11.5,Ampara,2021,
5/8/2021,27.9,83.1,1.181,10.4,Ampara,2021,
5/9/2021,27.9,83.3,7.713,13.7,Ampara,2021,
5/10/2021,28.6,81.3,1.496,10.4,Ampara,2021,
5/11/2021,28.9,80.7,1.051,11.5,Ampara,2021,
5/12/2021,28.5,83.2,3.801,13.7,Ampara,2021,
5/13/2021,28.7,79,0.126,9,Ampara,2021,
5/14/2021,29.1,79.6,0.8,11.2,Ampara,2021,
5/15/2021,29.8,77,0.1,10.1,Ampara,2021,
5/16/2021,29.9,77.3,0.4,9,Ampara,2021,
5/17/2021,29.5,78.6,1.6,8.6,Ampara,2021,
5/18/2021,29.2,77.6,6.12,8.6,Ampara,2021,
5/19/2021,29.3,77.5,0.2,15.1,Ampara,2021,
5/20/2021,28.4,77.7,0.289,14,Ampara,2021,
5/21/2021,29.1,76.5,8.648,14.8,Ampara,2021,
5/22/2021,29,77.3,0.158,14,Ampara,2021,
5/23/2021,29.2,77.6,0.355,16.2,Ampara,2021,
5/24/2021,28.5,75.5,3.174,21.2,Ampara,2021,
5/25/2021,28.8,69.9,0.424,11.2,Ampara,2021,
5/26/2021,29.5,68.8,0.032,16.2,Ampara,2021,
5/27/2021,30,70.6,0,10.1,Ampara,2021,
5/28/2021,30.2,70.5,0.1,5.8,Ampara,2021,
5/29/2021,30.1,71.6,0.5,7.2,Ampara,2021,
5/30/2021,30.3,72.1,0,7,Ampara,2021,
5/31/2021,30.4,69.6,0,7.2,Ampara,2021,
6/1/2021,30.1,72.1,0.048,11.2,Ampara,2021,
6/2/2021,29.7,74.1,5.643,11.5,Ampara,2021,
6/3/2021,28.1,81.7,16.077,7.6,Ampara,2021,
6/4/2021,28.1,83.1,2.21,7.2,Ampara,2021,
6/5/2021,28.5,78.4,0.2,9,Ampara,2021,
6/6/2021,29.3,74.3,0.1,10.4,Ampara,2021,
6/7/2021,29,75.6,0.63,17.3,Ampara,2021,
6/8/2021,28.7,75.9,0.126,15.5,Ampara,2021,
6/9/2021,29.6,71.1,0.4,11.6,Ampara,2021,
6/10/2021,29.9,65.2,0,10.4,Ampara,2021,
6/11/2021,29.9,63.1,0,11.5,Ampara,2021,
6/12/2021,30.5,64.6,0.8,11.9,Ampara,2021,
6/13/2021,29.2,66.5,0,13.7,Ampara,2021,
6/14/2021,30.3,60.9,0,10.4,Ampara,2021,
6/15/2021,30.3,61.1,0,10.8,Ampara,2021,
6/16/2021,30.6,59.3,0.1,10.4,Ampara,2021,
6/17/2021,30.7,60,0,7.3,Ampara,2021,
6/18/2021,30.6,65.4,0.2,10.6,Ampara,2021,
6/19/2021,30.3,66.8,0,11.9,Ampara,2021,
6/20/2021,30.6,70.3,0,10.7,Ampara,2021,
6/21/2021,30.4,67,0.8,8.4,Ampara,2021,
6/22/2021,29.9,68.4,22.317,20.9,Ampara,2021,
6/23/2021,29.6,68.1,0.316,16.6,Ampara,2021,
6/24/2021,30.4,64.4,0,7.9,Ampara,2021,
6/25/2021,30.6,58.6,0,9.4,Ampara,2021,
6/26/2021,29.5,64.8,4.667,10.4,Ampara,2021,
6/27/2021,29.6,67.6,0.078,13,Ampara,2021,
6/28/2021,29.7,71.3,0.7,16.9,Ampara,2021,
6/29/2021,29.6,72.6,1.331,16.2,Ampara,2021,
6/30/2021,29.3,71.8,10.901,19.8,Ampara,2021,
7/1/2021,29.2,70.5,2.1,14,Ampara,2021,
7/2/2021,29.7,72.1,0.788,10.8,Ampara,2021,
7/3/2021,28.8,78.1,0.047,7.8,Ampara,2021,
7/4/2021,29.1,75.3,0.5,15.5,Ampara,2021,
7/5/2021,28.5,77.7,0.079,16.6,Ampara,2021,
7/6/2021,29.1,75.8,2.118,14.4,Ampara,2021,
7/7/2021,28.7,78.4,13.381,13.3,Ampara,2021,
7/8/2021,28.8,76.1,0.272,16.6,Ampara,2021,
7/9/2021,27.8,75.5,3.64,15.1,Ampara,2021,
7/10/2021,28.9,68.2,0.206,10.8,Ampara,2021,
7/11/2021,29.7,66.7,0,14.8,Ampara,2021,
7/12/2021,30.1,65.3,0.1,15.1,Ampara,2021,
7/13/2021,29.8,66.8,0.1,9,Ampara,2021,
7/14/2021,29.1,75.2,1.7,10.4,Ampara,2021,
7/15/2021,29.4,74.2,2.449,11.4,Ampara,2021,
7/16/2021,28.3,80.7,5.9,11.1,Ampara,2021,
7/17/2021,28.6,78.4,40.075,7.2,Ampara,2021,
7/18/2021,29.7,69.9,0,10.2,Ampara,2021,
7/19/2021,29.8,64.4,0,9.9,Ampara,2021,
7/20/2021,30.3,59.4,0,12.6,Ampara,2021,
7/21/2021,30.5,57.9,0,16.9,Ampara,2021,
7/22/2021,30.2,63.8,1.4,18.7,Ampara,2021,
7/23/2021,29.9,65.4,0,15.1,Ampara,2021,
7/24/2021,29.3,71.5,3.7,14.8,Ampara,2021,
7/25/2021,28.6,73.6,0.991,12.6,Ampara,2021,
7/26/2021,29.6,66.8,0.3,14.8,Ampara,2021,
7/27/2021,29.9,68.1,1.1,9.4,Ampara,2021,
7/28/2021,30.1,66.5,0,9.2,Ampara,2021,
7/29/2021,30.7,63.1,0,6.1,Ampara,2021,
7/30/2021,30.5,65.4,0,13.7,Ampara,2021,
7/31/2021,30.6,65.5,0,8.4,Ampara,2021,
8/1/2021,30.5,60.5,0,10.4,Ampara,2021,
8/2/2021,29.9,63.3,0,13,Ampara,2021,
8/3/2021,30.4,63.8,0,9.6,Ampara,2021,
8/4/2021,30.8,60.4,0,11.5,Ampara,2021,
8/5/2021,30.1,67,0.117,10.4,Ampara,2021,
8/6/2021,29.3,71.3,5.831,10.1,Ampara,2021,
8/7/2021,28.9,77,11.433,8.3,Ampara,2021,
8/8/2021,28.3,79.4,38.448,15.1,Ampara,2021,
8/9/2021,29,73.1,0,14,Ampara,2021,
8/10/2021,29.2,72.7,11.001,11.2,Ampara,2021,
8/11/2021,29.1,73,0.055,10.6,Ampara,2021,
8/12/2021,28.7,76.3,0.462,9,Ampara,2021,
8/13/2021,29.2,73,1.36,13.6,Ampara,2021,
8/14/2021,28.5,74.7,0.2,10.8,Ampara,2021,
8/15/2021,29.1,72.7,0,14.4,Ampara,2021,
8/16/2021,29.1,71.9,0.6,15.1,Ampara,2021,
8/17/2021,29.2,71,2,13,Ampara,2021,
8/18/2021,29.3,71.9,0,13,Ampara,2021,
8/19/2021,29,75.7,0.5,14.4,Ampara,2021,
8/20/2021,27.8,79.8,8.179,8.3,Ampara,2021,
8/21/2021,26.3,86.8,2.858,11.9,Ampara,2021,
8/22/2021,27.8,79.9,0.052,16.6,Ampara,2021,
8/23/2021,27.9,77.4,2.805,15.8,Ampara,2021,
8/24/2021,28,77.1,4.791,16.2,Ampara,2021,
8/25/2021,27.8,80.9,1.572,10.1,Ampara,2021,
8/26/2021,28.8,73.5,0,10.1,Ampara,2021,
8/27/2021,29.4,67.9,0.116,10.1,Ampara,2021,
8/28/2021,27.7,76.2,6.452,13,Ampara,2021,
8/29/2021,28.8,70.3,0.79,10.1,Ampara,2021,
8/30/2021,29.3,71.3,0,10.4,Ampara,2021,
8/31/2021,29,72.7,8.168,10.8,Ampara,2021,
9/1/2021,28,78.7,0.032,10.8,Ampara,2021,
9/2/2021,27.8,78.1,0.091,11.5,Ampara,2021,
9/3/2021,28.6,74.4,1.3,14.4,Ampara,2021,
9/4/2021,28.5,72.4,0.078,14.8,Ampara,2021,
9/5/2021,29.4,69.4,0.232,13.3,Ampara,2021,
9/6/2021,29.8,67,0,11.9,Ampara,2021,
9/7/2021,29.2,70.5,0.1,13.3,Ampara,2021,
9/8/2021,29.1,73.1,0.1,14,Ampara,2021,
9/9/2021,29.8,69.3,0,15.5,Ampara,2021,
9/10/2021,29.8,67.6,0,16.9,Ampara,2021,
9/11/2021,29.4,62.1,0,15.8,Ampara,2021,
9/12/2021,29.9,64.7,0,15.5,Ampara,2021,
9/13/2021,29.9,70.6,0.3,12.6,Ampara,2021,
9/14/2021,29.2,75.6,3.253,15.5,Ampara,2021,
9/15/2021,28.9,76.8,2.3,11.2,Ampara,2021,
9/16/2021,29.3,76.9,7.485,11.2,Ampara,2021,
9/17/2021,28.6,78.8,2.679,13,Ampara,2021,
9/18/2021,28.6,78.1,3.1,10.8,Ampara,2021,
9/19/2021,27.8,81.5,6.35,11.9,Ampara,2021,
9/20/2021,28.2,78.5,9.2,12.2,Ampara,2021,
9/21/2021,28.6,78.3,0.126,15.8,Ampara,2021,
9/22/2021,28.8,78.2,2.679,13.3,Ampara,2021,
9/23/2021,28.2,80.8,7.249,12.6,Ampara,2021,
9/24/2021,28.3,79,2.071,7.9,Ampara,2021,
9/25/2021,28.5,76.4,4.283,14.8,Ampara,2021,
9/26/2021,29.6,64.7,0,15.5,Ampara,2021,
9/27/2021,27.9,71.1,0.353,13.8,Ampara,2021,
9/28/2021,29,70.2,0,11.5,Ampara,2021,
9/29/2021,28.5,76.4,9.616,11.9,Ampara,2021,
9/30/2021,26.2,87.5,30.716,6.1,Ampara,2021,
10/1/2021,27.2,79.7,5.615,10.8,Ampara,2021,
10/2/2021,27.4,82.9,0.279,7.2,Ampara,2021,
10/3/2021,26.7,88.3,10.299,7.2,Ampara,2021,
10/4/2021,26.7,86,1.559,19.8,Ampara,2021,
10/5/2021,27.8,78.8,0.048,16.2,Ampara,2021,
10/6/2021,28.3,75.7,0.4,16.9,Ampara,2021,
10/7/2021,28.9,73.9,0.2,15.5,Ampara,2021,
10/8/2021,29,72.3,0,14,Ampara,2021,
10/9/2021,28.5,77,5.834,9.4,Ampara,2021,
10/10/2021,28.5,74,3.396,8.6,Ampara,2021,
10/11/2021,28.4,72.7,1.679,11.1,Ampara,2021,
10/12/2021,29.4,69.5,0.1,12,Ampara,2021,
10/13/2021,30,65.5,0,9.4,Ampara,2021,
10/14/2021,30.1,67.8,0,13.7,Ampara,2021,
10/15/2021,29.4,69.7,0.907,18.7,Ampara,2021,
10/16/2021,28.7,69.4,0,9.7,Ampara,2021,
10/17/2021,29.2,71.2,0,11.9,Ampara,2021,
10/18/2021,28.8,74.3,3.782,11.2,Ampara,2021,
10/19/2021,27.8,81.8,5.264,11.2,Ampara,2021,
10/20/2021,27.6,79.9,4.905,11.7,Ampara,2021,
10/21/2021,27.7,81,1.592,12.2,Ampara,2021,
10/22/2021,27.6,79.7,0.788,9.7,Ampara,2021,
10/23/2021,27.2,81.7,3,12.6,Ampara,2021,
10/24/2021,27.6,79.8,8.811,13,Ampara,2021,
10/25/2021,26.9,84.4,12.394,10,Ampara,2021,
10/26/2021,26.6,83.9,2.575,5.8,Ampara,2021,
10/27/2021,26.8,83.6,7.156,10.1,Ampara,2021,
10/28/2021,26.3,88.3,26.225,9.5,Ampara,2021,
10/29/2021,25.8,90,5.217,11.6,Ampara,2021,
10/30/2021,26,89.2,12.342,9.4,Ampara,2021,
10/31/2021,26.7,87.7,5.037,15.5,Ampara,2021,
11/1/2021,27,87.5,9.13,11.5,Ampara,2021,
11/2/2021,26.6,87,12.034,14.8,Ampara,2021,
11/3/2021,26.5,88.3,3.367,6.7,Ampara,2021,
11/4/2021,26.7,86.3,0.347,6.8,Ampara,2021,
11/5/2021,26.8,86,88.992,6.1,Ampara,2021,
11/6/2021,25.9,87.8,16.933,7.6,Ampara,2021,
11/7/2021,25.3,89.8,5.334,8.3,Ampara,2021,
11/8/2021,25.8,87.8,9.604,17.3,Ampara,2021,
11/9/2021,26.1,85.6,26.144,21.2,Ampara,2021,
11/10/2021,27,81.9,0.428,11.2,Ampara,2021,
11/11/2021,27.1,85.6,5.986,9,Ampara,2021,
11/12/2021,27.1,83.8,1.224,7.2,Ampara,2021,
11/13/2021,26.6,83.9,1.8,9.4,Ampara,2021,
11/14/2021,27.4,83.5,10.578,8.2,Ampara,2021,
11/15/2021,27.3,86.1,10.8,8.6,Ampara,2021,
11/16/2021,26.5,89.1,2.642,10.8,Ampara,2021,
11/17/2021,26.8,85.8,1.959,10.4,Ampara,2021,
11/18/2021,27.4,83.9,9.827,5.8,Ampara,2021,
11/19/2021,27.6,84,0.047,8.6,Ampara,2021,
11/20/2021,26.8,79.6,0.2,9.4,Ampara,2021,
11/21/2021,27.1,78.2,0,16.6,Ampara,2021,
11/22/2021,26.1,89.1,24.743,14,Ampara,2021,
11/23/2021,25.3,93.7,82.382,14,Ampara,2021,
11/24/2021,25,94.6,83.631,6.1,Ampara,2021,
11/25/2021,26.4,88.5,5.418,8.7,Ampara,2021,
11/26/2021,26.6,88.7,7.283,10,Ampara,2021,
11/27/2021,25.7,89.4,73.819,11.9,Ampara,2021,
11/28/2021,26.3,87.7,10.855,7.9,Ampara,2021,
11/29/2021,26.4,87.1,1.025,9.7,Ampara,2021,
11/30/2021,26.7,82.9,0.156,13.3,Ampara,2021,
12/1/2021,26.6,82.8,4.885,11.9,Ampara,2021,
12/2/2021,27.1,83.9,1.119,6.5,Ampara,2021,
12/3/2021,27.2,84.4,3.449,7.2,Ampara,2021,
12/4/2021,26.9,84.6,3,9,Ampara,2021,
12/5/2021,27.1,82.4,0.3,9.7,Ampara,2021,
12/6/2021,26.8,81.3,0.63,15.1,Ampara,2021,
12/7/2021,26.3,86.7,9.21,12.6,Ampara,2021,
12/8/2021,27.1,78.1,12.587,13.7,Ampara,2021,
12/9/2021,26.6,86.7,3.849,15,Ampara,2021,
12/10/2021,27.1,83.3,24.85,16.2,Ampara,2021,
12/11/2021,25.6,88,59.384,17.6,Ampara,2021,
12/12/2021,25,93.2,67.741,14.1,Ampara,2021,
12/13/2021,24.9,93.4,32.309,13.3,Ampara,2021,
12/14/2021,25.1,92.3,27.527,10.4,Ampara,2021,
12/15/2021,25.5,90.9,8.697,13,Ampara,2021,
12/16/2021,26,86,2.619,16.2,Ampara,2021,
12/17/2021,26,87.3,16.461,15.8,Ampara,2021,
12/18/2021,25.5,85.1,60.51,20.9,Ampara,2021,
12/19/2021,25.9,83.4,2.429,18,Ampara,2021,
12/20/2021,26,87.6,0.047,16.9,Ampara,2021,
12/21/2021,25.8,87.6,1.6,15.8,Ampara,2021,
12/22/2021,25.5,83,0.315,14.8,Ampara,2021,
12/23/2021,25.2,76.5,0,16.6,Ampara,2021,
12/24/2021,25.1,73.2,0,16.2,Ampara,2021,
12/25/2021,25,75.2,0,14.8,Ampara,2021,
12/26/2021,26.1,75.1,0,13.7,Ampara,2021,
12/27/2021,26.2,77.3,0.1,18.7,Ampara,2021,
12/28/2021,26.1,83.2,1.749,18.4,Ampara,2021,
12/29/2021,25.5,88.7,7.482,12.6,Ampara,2021,
12/30/2021,25.3,89.9,17.088,14.4,Ampara,2021,
12/31/2021,25.8,88.4,2.789,14.4,Ampara,2021,
1/1/2022,25.6,90.1,22.472,15.8,Ampara,2022,
1/2/2022,24.5,94.2,98.595,14.8,Ampara,2022,
1/3/2022,24.8,91.6,52.247,15.8,Ampara,2022,
1/4/2022,24.9,93.2,9.976,15.5,Ampara,2022,
1/5/2022,26.2,87.8,6.439,20.9,Ampara,2022,
1/6/2022,26.3,87.7,0.055,14.8,Ampara,2022,
1/7/2022,25.7,90.7,3.424,16.6,Ampara,2022,
1/8/2022,24.9,91.4,47.045,17.3,Ampara,2022,
1/9/2022,24.9,93.3,18.814,13,Ampara,2022,
1/10/2022,25.7,90.4,5.966,15.1,Ampara,2022,
1/11/2022,26.1,87.6,0.292,12.2,Ampara,2022,
1/12/2022,26.7,87.7,0.453,12.2,Ampara,2022,
1/13/2022,26.8,87.9,0.236,10.1,Ampara,2022,
1/14/2022,26.6,86.3,0.047,14,Ampara,2022,
1/15/2022,26.4,89.1,0.272,14.4,Ampara,2022,
1/16/2022,26.6,85.7,1.234,18.7,Ampara,2022,
1/17/2022,25.8,86.6,2.9,16.9,Ampara,2022,
1/18/2022,25.9,80.8,12.89,20.5,Ampara,2022,
1/19/2022,25.2,79.5,0.3,16.9,Ampara,2022,
1/20/2022,24.1,77,0,15.1,Ampara,2022,
1/21/2022,23.9,81.1,0,10.8,Ampara,2022,
1/22/2022,24.2,79.1,0,8.3,Ampara,2022,
1/23/2022,24.5,79,0,9.7,Ampara,2022,
1/24/2022,24.8,80.1,0,9.4,Ampara,2022,
1/25/2022,24.9,79.1,0,10.4,Ampara,2022,
1/26/2022,25,78,0,17.6,Ampara,2022,
1/27/2022,25,86.1,0.808,13.3,Ampara,2022,
1/28/2022,26.3,85.3,1,10.1,Ampara,2022,
1/29/2022,26.4,85.5,0.946,10.8,Ampara,2022,
1/30/2022,26.2,87.3,31.254,13.7,Ampara,2022,
1/31/2022,26.5,77.4,0.7,15.8,Ampara,2022,
2/1/2022,25.2,76.6,0,13.3,Ampara,2022,
2/2/2022,25.8,76.6,0,13,Ampara,2022,
2/3/2022,26.4,76.2,0,19.5,Ampara,2022,
2/4/2022,25.9,78.6,0,15.5,Ampara,2022,
2/5/2022,26.3,72.7,0,15.1,Ampara,2022,
2/6/2022,25.6,82.9,4.1,22.7,Ampara,2022,
2/7/2022,25.7,78.3,0,17.6,Ampara,2022,
2/8/2022,26,76.6,0.039,20.2,Ampara,2022,
2/9/2022,26.1,84.5,12.569,10.4,Ampara,2022,
2/10/2022,25.9,88.3,15.849,10.8,Ampara,2022,
2/11/2022,25.6,89,16.37,13.6,Ampara,2022,
2/12/2022,24.9,90.8,54.249,17.6,Ampara,2022,
2/13/2022,25.7,80.9,12.457,19.8,Ampara,2022,
2/14/2022,25.9,73.1,0,20.5,Ampara,2022,
2/15/2022,25.5,74,0,20.2,Ampara,2022,
2/16/2022,25.6,74.3,0,16.9,Ampara,2022,
2/17/2022,26,82.1,3.4,14,Ampara,2022,
2/18/2022,25.4,91.6,40.333,11.9,Ampara,2022,
2/19/2022,26.3,88.1,5.431,15.1,Ampara,2022,
2/20/2022,26.8,84.8,0.078,10.1,Ampara,2022,
2/21/2022,27,80.6,0,12.2,Ampara,2022,
2/22/2022,25.9,89.7,0.59,13.7,Ampara,2022,
2/23/2022,26.4,83.2,4.309,19.4,Ampara,2022,
2/24/2022,26.5,79.7,6.644,15.5,Ampara,2022,
2/25/2022,25.7,89.8,3,18.4,Ampara,2022,
2/26/2022,26.7,82.7,13.982,20.2,Ampara,2022,
2/27/2022,26.5,83,2.4,19.4,Ampara,2022,
2/28/2022,26.9,79.1,1.6,22.7,Ampara,2022,
3/1/2022,25.5,87.5,3.241,16.2,Ampara,2022,
3/2/2022,26.2,83.3,31.693,21.2,Ampara,2022,
3/3/2022,26,84.3,5.958,16.2,Ampara,2022,
3/4/2022,26.6,82.4,3.009,15.5,Ampara,2022,
3/5/2022,26.9,81.2,4,11.9,Ampara,2022,
3/6/2022,27,85.9,12.39,13,Ampara,2022,
3/7/2022,26.9,85.4,4.235,15.8,Ampara,2022,
3/8/2022,26.7,79.3,0,16.2,Ampara,2022,
3/9/2022,27.2,77.8,0,15.1,Ampara,2022,
3/10/2022,26.8,82.3,1,17.6,Ampara,2022,
3/11/2022,25.8,90.2,0.407,16.2,Ampara,2022,
3/12/2022,26.6,84.9,0.9,19.4,Ampara,2022,
3/13/2022,27,81.6,0.7,19.4,Ampara,2022,
3/14/2022,27.2,80.1,0.2,11.5,Ampara,2022,
3/15/2022,27.2,84.2,0,7.9,Ampara,2022,
3/16/2022,27.1,86.1,0.2,9.2,Ampara,2022,
3/17/2022,27.2,80.6,7.288,9,Ampara,2022,
3/18/2022,27.2,88.8,1.615,11.2,Ampara,2022,
3/19/2022,27.9,83.1,29.87,10.1,Ampara,2022,
3/20/2022,28.5,82.9,0.1,9.7,Ampara,2022,
3/21/2022,28.3,86.9,1.3,10.8,Ampara,2022,
3/22/2022,28.6,82.2,0.2,10.8,Ampara,2022,
3/23/2022,28,81.1,1.6,10.8,Ampara,2022,
3/24/2022,28.2,80.3,0.5,11.9,Ampara,2022,
3/25/2022,28.2,77.9,0.126,13.7,Ampara,2022,
3/26/2022,27.9,79.6,0.516,11.9,Ampara,2022,
3/27/2022,28.6,79.7,1.86,12.2,Ampara,2022,
3/28/2022,28.4,79.8,0.9,11.9,Ampara,2022,
3/29/2022,28,80,1.64,13.3,Ampara,2022,
3/30/2022,27.8,79.1,0.3,12.6,Ampara,2022,
3/31/2022,28.2,78,1.91,13.7,Ampara,2022,
4/1/2022,28.2,77.6,1.75,11.2,Ampara,2022,
4/2/2022,27.8,79.2,16.004,10.4,Ampara,2022,
4/3/2022,27.6,81.5,1.628,10.8,Ampara,2022,
4/4/2022,27.7,78.8,7.729,9.1,Ampara,2022,
4/5/2022,27.2,81.4,0.426,10.8,Ampara,2022,
4/6/2022,27.2,81.6,0.63,10.8,Ampara,2022,
4/7/2022,26,87.3,8.615,9,Ampara,2022,
4/8/2022,26.4,83.7,24.388,10.2,Ampara,2022,
4/9/2022,26.7,85.5,10.552,8.3,Ampara,2022,
4/10/2022,27.8,83.6,2.98,7.7,Ampara,2022,
4/11/2022,26.8,87.4,9.636,11.5,Ampara,2022,
4/12/2022,27.4,83.9,1.199,15.8,Ampara,2022,
4/13/2022,27.9,82.1,3.641,9.5,Ampara,2022,
4/14/2022,28.5,81.7,5.043,13,Ampara,2022,
4/15/2022,28.4,81.7,7.29,14.8,Ampara,2022,
4/16/2022,27.9,82.1,8.727,12.6,Ampara,2022,
4/17/2022,28.3,81.6,0.258,12.1,Ampara,2022,
4/18/2022,28.9,83.1,1.8,9.4,Ampara,2022,
4/19/2022,29.1,81,0.408,10.1,Ampara,2022,
4/20/2022,28.6,82.5,0.016,8.6,Ampara,2022,
4/21/2022,27.7,84.9,2.869,12.2,Ampara,2022,
4/22/2022,27.1,83.5,1.261,8.9,Ampara,2022,
4/23/2022,28.2,80.1,0.232,11.7,Ampara,2022,
4/24/2022,28.7,81.3,4.969,9.4,Ampara,2022,
4/25/2022,28.9,79,0.552,10.1,Ampara,2022,
4/26/2022,29.1,79.2,1,10.1,Ampara,2022,
4/27/2022,28.6,78.9,11.505,10.1,Ampara,2022,
4/28/2022,28.3,80.2,0.095,7.9,Ampara,2022,
4/29/2022,29.2,78.2,0.63,9.7,Ampara,2022,
4/30/2022,29.5,77.5,0.103,7.9,Ampara,2022,
5/1/2022,30,74.2,0,12.2,Ampara,2022,
5/2/2022,30.3,75.7,0.5,7.6,Ampara,2022,
5/3/2022,30.3,73.5,11.304,9.8,Ampara,2022,
5/4/2022,29.5,75,0.245,10.8,Ampara,2022,
5/5/2022,29.9,73.3,1.9,10.4,Ampara,2022,
5/6/2022,30.7,71.5,0,7.9,Ampara,2022,
5/7/2022,30.9,69.9,0,7.6,Ampara,2022,
5/8/2022,31.9,63,0,10.4,Ampara,2022,
5/9/2022,30.8,67.3,0,12.6,Ampara,2022,
5/10/2022,31.6,64.7,2.2,13.7,Ampara,2022,
5/11/2022,29.7,69.2,0.126,14.4,Ampara,2022,
5/12/2022,29.1,75.3,0.039,14,Ampara,2022,
5/13/2022,28.6,77.8,0.11,15.1,Ampara,2022,
5/14/2022,28.5,79.5,0.548,12.2,Ampara,2022,
5/15/2022,29.3,75.1,0.7,16.9,Ampara,2022,
5/16/2022,29.5,72.8,0.6,19.1,Ampara,2022,
5/17/2022,29.3,72.2,0.071,22,Ampara,2022,
5/18/2022,29.8,70.6,0,18.7,Ampara,2022,
5/19/2022,30.2,70.1,0.1,13.7,Ampara,2022,
5/20/2022,30.7,66.4,0.1,11.5,Ampara,2022,
5/21/2022,30.9,62,0,10.4,Ampara,2022,
5/22/2022,30.7,63.2,0,10.1,Ampara,2022,
5/23/2022,29.6,72.6,5.5,15.8,Ampara,2022,
5/24/2022,29.1,76.2,0.032,14.4,Ampara,2022,
5/25/2022,28.6,77.4,1.135,14,Ampara,2022,
5/26/2022,29.2,74.1,2.097,13.3,Ampara,2022,
5/27/2022,29.2,74.8,2,11.6,Ampara,2022,
5/28/2022,28.4,77.4,0.272,13.3,Ampara,2022,
5/29/2022,28.7,77.1,5.8,15.8,Ampara,2022,
5/30/2022,27.9,78,0.181,16.2,Ampara,2022,
5/31/2022,29.3,70.9,0.1,10.6,Ampara,2022,
6/1/2022,30,68.9,0,11.2,Ampara,2022,
6/2/2022,30.1,69.8,0,8.6,Ampara,2022,
6/3/2022,30.3,71.1,0.1,11.2,Ampara,2022,
6/4/2022,30.1,71.6,1.1,18,Ampara,2022,
6/5/2022,29.7,72.4,2,15.1,Ampara,2022,
6/6/2022,29.7,70.4,0.2,13.7,Ampara,2022,
6/7/2022,29.8,69.6,0.3,13,Ampara,2022,
6/8/2022,29.9,70.6,1.04,15.5,Ampara,2022,
6/9/2022,29.9,70.1,4.2,14.8,Ampara,2022,
6/10/2022,29.8,69.4,0.1,13.7,Ampara,2022,
6/11/2022,29.7,73,0.9,8.9,Ampara,2022,
6/12/2022,29.6,73.7,0.2,10.2,Ampara,2022,
6/13/2022,29.2,76,0.016,14,Ampara,2022,
6/14/2022,28.9,76.3,0.536,12.6,Ampara,2022,
6/15/2022,27.2,84.2,0.453,13.3,Ampara,2022,
6/16/2022,27.7,82.2,0.604,13,Ampara,2022,
6/17/2022,28.1,81,1.4,14.4,Ampara,2022,
6/18/2022,28.2,81.4,4.57,13.3,Ampara,2022,
